churn,User_Id,State,Account_Length,Area_Code,Phone,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,__index_level_0__,event date,Agitation_Level
0,421ff3ff-875a-44cc-9827-6d1ac0b08616,KY,90,415,334-8817,0,0,0,193.7,83,154.2,79,299.0,60,12.7,3,1,611,2020-01-01 00:00:00,29
0,c9ceba3d-6825-4489-9ff0-10cb731f0f76,OR,151,510,339-1405,0,0,0,156.4,108,233.4,118,195.7,141,7.7,6,4,612,2020-01-01 00:00:00,131
1,6ec57846-d5a6-4271-8e70-1537d6d36b2b,NV,105,415,380-7742,1,1,29,220.7,82,217.7,110,190.5,100,13.2,6,1,613,2020-01-01 00:00:00,47
0,80ed27d7-3ed1-4f13-a46b-445550d55616,DC,41,408,329-6191,0,1,37,239.8,110,221.9,115,189.1,100,7.3,1,2,614,2020-01-01 00:00:00,148
0,1e21be38-366d-47da-966d-1f5894e60736,UT,48,510,340-3075,0,1,43,172.0,111,200.2,64,233.1,96,8.0,5,1,615,2020-01-01 00:00:00,48
0,b1187617-cc3c-4392-8c48-6e7a2047844f,WA,166,408,416-5849,1,1,35,128.2,138,274.5,113,298.9,130,8.8,7,2,616,2020-01-01 00:00:00,156
0,d6477c10-48ca-4a66-8ccd-3a88d1214389,FL,79,510,334-7443,0,0,0,130.2,119,290.9,121,194.8,140,14.0,6,3,617,2020-01-01 00:00:00,70
0,4ce3ab3b-1c45-4fcd-9fa6-6cc0655a3fb1,VA,153,510,394-9121,0,0,0,195.4,107,154.6,96,142.8,97,11.6,6,1,618,2020-01-01 00:00:00,196
1,ea57f000-9dbb-4d07-85b1-7c3086e33407,KS,110,415,383-1657,1,0,0,293.3,79,188.5,90,266.9,91,14.5,4,0,619,2020-01-01 00:00:00,56
0,15d7230b-12f8-4330-8b58-28c213efae97,KS,163,415,347-4112,0,0,0,191.3,89,193.9,87,268.4,121,12.8,4,1,620,2020-01-01 00:00:00,12
0,e677aa8e-5ca5-4960-a908-a1003751a5df,DC,126,510,362-8280,0,0,0,122.4,88,143.8,111,157.0,106,11.5,3,1,621,2020-01-01 00:00:00,1
0,bc4ceae4-1468-4a8e-8055-6b07eccfe585,ME,105,408,402-9982,0,1,33,209.6,68,146.9,140,121.0,131,10.6,3,2,622,2020-01-01 00:00:00,73
0,3860662d-3d9f-4224-b6ec-da578e39fa31,LA,172,415,392-8905,0,0,0,215.7,140,146.3,84,264.6,83,7.1,1,3,623,2020-01-01 00:00:00,166
0,b93e5b48-1a21-4cf3-8f11-e30443848f30,DC,126,415,392-5512,0,0,0,161.4,110,220.6,125,249.2,78,5.1,2,0,624,2020-01-01 00:00:00,51
0,b56c799c-7569-4e86-b244-6d86e78ff566,TX,97,510,351-6384,0,0,0,144.2,91,226.7,137,144.6,72,13.8,4,3,625,2020-01-01 00:00:00,30
1,b75cebf1-5208-49e1-9c43-d8a3ae013e58,NJ,95,408,348-8015,1,1,37,220.2,109,185.3,99,205.1,82,4.1,2,0,626,2020-01-01 00:00:00,58
0,a3244c3b-4f4b-441f-a417-4e8587f1a0e5,DE,87,510,374-6966,0,0,0,256.2,105,160.7,102,249.4,80,7.4,2,4,627,2020-01-01 00:00:00,50
0,c0025d63-c728-4e16-9e44-7f3ea649a8d1,VT,97,415,328-2236,0,0,0,112.7,119,217.7,109,152.1,76,6.5,5,1,628,2020-01-01 00:00:00,21
1,ee46e4fb-bea3-442d-96e1-15780267cc2c,GA,76,415,372-6497,0,0,0,299.5,125,226.7,92,210.7,134,13.7,4,0,629,2020-01-01 00:00:00,82
0,4eae03db-ae82-4f71-b19c-6f952121df11,TX,140,408,417-8617,0,0,0,194.8,107,170.9,99,225.1,93,13.9,4,0,630,2020-01-01 00:00:00,131
0,2ccc9c11-3faf-4751-9023-d19f5ecfec28,MT,169,415,361-9621,0,0,0,100.8,112,230.0,69,193.6,95,9.5,2,0,631,2020-01-01 00:00:00,118
0,a8eea74b-237e-4d3d-986d-f5a70981a4be,ND,68,408,421-2723,0,1,22,82.5,97,289.9,94,180.0,114,4.8,4,3,632,2020-01-01 00:00:00,30
0,8da64b9e-b1c7-447e-84e7-b852f1a8eab4,NJ,122,415,327-9341,0,1,34,146.4,104,89.7,103,220.0,91,15.6,4,2,633,2020-01-01 00:00:00,78
0,b9e0d045-9565-45b2-acb6-6112a86343f8,MO,36,408,383-5474,0,0,0,177.9,129,224.6,87,306.3,102,10.8,6,2,634,2020-01-01 00:00:00,142
0,20af4e58-17b4-4b46-ba4d-e001909816d6,CO,120,510,328-8147,0,1,27,153.5,84,194.0,73,256.5,94,10.2,7,5,635,2020-01-01 00:00:00,32
0,1864b7e1-0d11-4aca-a823-81b824c58581,KS,121,408,373-5438,0,0,0,150.7,105,197.3,133,169.0,116,9.2,15,1,636,2020-01-01 00:00:00,173
0,d8f99165-6174-41d6-bf8a-1fa76fbee4da,NC,64,408,333-9253,0,1,19,180.1,106,127.5,92,237.4,118,7.5,3,0,637,2020-01-01 00:00:00,121
0,e77e6331-dfa3-44a0-9804-42a573b13229,MT,13,415,347-9421,0,1,31,265.3,94,147.6,95,259.3,117,12.9,1,1,638,2020-01-01 00:00:00,18
0,e92322c8-f7a2-4409-90be-89d46c301032,DE,106,415,419-3167,0,0,0,128.6,83,134.0,114,210.6,113,11.4,2,0,639,2020-01-01 00:00:00,62
0,559e397e-0325-488f-8e2f-48f16b9008e5,ND,88,415,414-4162,0,0,0,161.5,92,173.5,108,206.2,95,7.9,4,2,640,2020-01-01 00:00:00,14
0,b8501de3-80cb-4a85-b1b9-ff5a3bd64c32,VA,74,408,416-5341,0,0,0,165.3,120,198.5,106,208.5,102,9.8,3,1,641,2020-01-01 00:00:00,97
0,ae909266-06c7-4246-9d45-f9e716fe8f09,IL,83,415,368-8600,0,0,0,195.0,92,210.5,83,180.6,92,11.0,13,0,642,2020-01-01 00:00:00,9
0,76d4a242-f127-4ce3-871f-8d59ff6242fc,OK,49,415,336-6085,0,0,0,213.8,79,265.1,93,239.8,128,15.6,7,0,643,2020-01-01 00:00:00,100
0,f96fdb91-a2eb-40c5-859a-787e6f9d2f3a,CO,111,510,377-1479,0,1,24,205.5,114,219.3,99,215.9,95,14.0,4,1,644,2020-01-01 00:00:00,61
0,2ffabdc8-94c3-4ee7-9df8-76f106678025,MT,50,415,360-2107,0,1,22,252.9,112,177.9,99,158.4,146,8.5,4,3,645,2020-01-01 00:00:00,63
0,4d6a8b4c-f286-46ec-a2a4-21acd09ef861,WV,153,408,405-9384,0,1,28,235.6,74,227.9,37,170.3,103,15.4,9,0,646,2020-01-01 00:00:00,71
0,cc7d52a6-df9b-47ca-9b38-60490c00b986,ME,88,415,420-5179,0,0,0,192.0,91,127.6,127,155.6,125,7.5,5,1,647,2020-01-01 00:00:00,175
0,67a5a2ca-da9b-4319-96b1-3b55ea9342ac,WI,131,415,331-3174,0,1,39,69.1,122,101.3,136,104.8,94,9.1,4,0,648,2020-01-01 00:00:00,68
1,def5cf9f-4a4d-4f2c-b64c-8dd11d710eaa,MO,79,408,411-5958,0,0,0,261.7,97,210.6,48,256.7,83,6.0,3,3,649,2020-01-01 00:00:00,90
0,4a878410-81f0-4797-9dd1-4221a2b3b276,NY,140,415,333-8180,0,0,0,235.5,81,257.2,130,103.1,111,11.5,4,2,650,2020-01-01 00:00:00,2
0,9e9dd162-b6ad-44f5-b633-1de3b47d58eb,CT,105,408,357-2679,0,0,0,213.4,100,204.9,52,179.7,93,9.5,6,1,651,2020-01-01 00:00:00,196
0,437e00c7-22eb-4fb3-a742-2a059eb8e58c,AR,54,415,396-2867,0,1,39,206.9,143,127.8,72,199.2,120,9.2,1,3,652,2020-01-01 00:00:00,193
0,8b2dc1d3-e816-41c2-bcc7-77629ceb239a,WY,87,415,341-9443,0,1,22,263.8,65,103.4,115,208.1,109,8.5,3,3,653,2020-01-01 00:00:00,67
0,b6384fbe-5c9b-49f4-96e1-0b03e569d837,CA,96,510,341-4103,0,1,31,183.4,126,195.5,106,180.1,93,10.5,5,1,654,2020-01-01 00:00:00,189
1,bf4002fa-6428-4191-b1cc-9ffac222abcf,CA,79,510,416-8701,0,0,0,157.6,85,194.1,92,231.5,86,9.4,10,5,655,2020-01-01 00:00:00,180
0,01b17cb6-df7e-4665-9df2-b06af6e82e9c,MN,55,415,397-6109,0,0,0,175.6,147,161.8,118,289.5,55,9.3,4,0,656,2020-01-01 00:00:00,155
0,3b751123-ed89-4ae6-bfef-7c6dae9f875a,AK,130,415,392-5587,0,0,0,242.5,101,102.8,114,142.4,89,9.3,2,2,657,2020-01-01 00:00:00,154
0,0e3b080c-4273-4c41-b974-ba24be9f2091,VA,34,415,392-9342,0,0,0,151.0,102,131.4,101,186.6,86,9.9,7,0,658,2020-01-01 00:00:00,61
0,3e0beb11-39a3-4020-8428-78300dafa4a7,CO,139,415,368-2845,0,0,0,138.1,103,164.5,100,134.9,63,8.3,2,1,659,2020-01-01 00:00:00,53
1,1a7852c3-fd08-4c53-adaa-8f0bfcb1741c,MT,109,408,405-4920,0,0,0,264.7,69,305.0,120,197.4,86,9.5,9,1,660,2020-01-01 00:00:00,153
0,766be49d-9c8d-4977-9970-9a7c49ef8fd5,SD,65,408,348-7484,0,1,31,282.3,70,152.0,89,225.5,93,12.0,4,1,661,2020-01-01 00:00:00,24
0,e1120b12-32c8-41d8-98cc-15ba4331e48c,NE,63,415,338-5207,0,0,0,211.2,80,237.7,93,259.2,58,12.3,2,0,662,2020-01-01 00:00:00,37
0,5c5865ac-5242-4cb8-a027-83cfad7af1ed,VT,152,415,418-7846,0,0,0,197.1,126,130.1,76,78.1,100,7.4,4,3,663,2020-01-01 00:00:00,173
0,67e4dfe1-948d-497e-858a-70c278e6e92b,ND,147,408,358-8729,0,0,0,205.3,95,166.7,128,240.6,84,7.8,4,1,664,2020-01-01 00:00:00,39
0,2551980c-e67e-4614-b38e-2075cb7b1031,GA,112,415,349-1943,0,1,22,181.8,110,228.1,123,262.7,141,9.2,4,2,665,2020-01-01 00:00:00,3
0,d1e36dd3-fce1-411a-a8e9-4034a691c5e2,OR,120,415,368-8283,0,0,0,252.0,120,150.2,106,151.8,96,9.6,1,2,666,2020-01-01 00:00:00,25
0,b2b88acb-eb00-421b-a007-7b371c72806f,MT,27,510,345-1419,0,0,0,193.8,102,118.9,104,135.9,124,9.2,3,0,667,2020-01-01 00:00:00,170
0,fd4be6c5-c70a-46b9-bb28-945450e5c6bc,WY,171,415,358-8025,0,0,0,231.2,135,188.7,74,206.9,124,12.3,1,1,668,2020-01-01 00:00:00,42
0,5fcd3ab4-ddad-47f5-b113-62a49173bade,GA,101,415,383-8695,0,1,33,200.1,108,188.9,122,205.1,90,15.5,4,0,669,2020-01-01 00:00:00,35
0,55060a1e-61f6-48a3-a56d-cdeeda4bb401,WV,32,408,370-7565,0,1,26,266.7,109,232.3,107,212.8,98,16.3,4,1,670,2020-01-01 00:00:00,79
0,313f9e2d-8c3d-4eb0-9776-a0d2a7296a3f,CT,3,415,401-6162,0,1,36,118.1,117,221.5,125,103.9,89,11.9,6,2,671,2020-01-01 00:00:00,178
0,afe4d5ff-23fc-4e21-bba1-6b4e8bf95892,IL,151,408,386-5303,0,0,0,175.3,106,144.3,87,160.2,88,11.8,5,0,672,2020-01-01 00:00:00,194
0,fe153e26-7c5a-4c42-b26d-548c2007185f,CO,60,408,351-6552,0,0,0,125.1,99,248.8,62,211.3,79,11.2,3,3,673,2020-01-01 00:00:00,85
0,2851df81-7974-4ef7-8f14-985c6428a2fd,DE,119,415,345-5338,0,0,0,176.8,90,224.7,81,204.6,77,7.5,15,1,674,2020-01-01 00:00:00,20
0,5b95c178-8f0e-443a-87bb-b9f4cff0049c,LA,43,415,330-2849,0,0,0,241.9,101,129.4,121,264.8,104,5.9,3,1,675,2020-01-01 00:00:00,29
0,8e459c6d-d8fd-4f67-b6bd-dc712ba7325c,MA,42,408,364-6801,0,0,0,241.2,134,116.5,114,152.2,91,10.6,4,0,676,2020-01-01 00:00:00,91
0,85a00296-ff82-46ce-9c7b-284aee3ff556,IN,84,408,375-3003,0,0,0,217.1,99,236.0,68,118.3,120,9.4,4,1,677,2020-01-01 00:00:00,55
0,5b22cf92-ef73-4c94-b0ac-0b50868c2a38,NY,65,510,383-8878,0,0,0,195.4,110,181.2,109,178.5,105,8.9,4,0,678,2020-01-01 00:00:00,19
1,ad7e48cd-62be-43e1-9490-1f1a281f20fd,TX,75,415,384-2372,1,0,0,222.4,78,327.0,111,208.0,104,8.7,9,1,679,2020-01-01 00:00:00,131
0,12e43640-7359-43d2-bae6-024868e65a44,KS,116,510,377-7107,0,0,0,189.5,90,189.8,118,205.8,83,13.1,2,1,680,2020-01-01 00:00:00,122
0,53c7bb4a-b325-4854-ad57-704f06c8bbb4,WV,107,415,361-1581,0,0,0,123.1,100,158.4,82,256.1,82,9.3,5,0,681,2020-01-01 00:00:00,176
0,de6145a9-562f-46f7-bf4e-345a52b8299d,NE,189,415,417-7888,0,1,38,256.7,98,150.5,120,123.0,87,11.4,3,3,682,2020-01-01 00:00:00,40
0,2d5c0006-8ae8-4a99-bb40-8f03caacd722,ND,123,408,383-8364,0,0,0,159.1,94,241.6,119,202.4,120,6.5,1,1,683,2020-01-01 00:00:00,82
0,790526eb-ab5a-47ef-a15f-a7cb3f19516e,AK,110,408,396-2335,0,0,0,100.1,90,233.3,93,204.4,57,11.1,8,3,684,2020-01-01 00:00:00,196
0,0218716c-2447-4cd7-988c-0786348432a8,CO,63,415,408-4530,0,1,32,30.9,113,187.0,113,230.8,101,8.6,7,1,685,2020-01-01 00:00:00,171
0,0a20d32a-5805-424f-b9fb-4a5c87c25e48,ME,176,415,408-6621,0,0,0,223.2,76,214.4,131,154.4,80,10.1,2,3,686,2020-01-01 00:00:00,133
0,69f3db5c-a257-4706-a37b-fc640960edd7,SC,108,510,393-7522,0,0,0,187.4,101,199.9,126,216.1,107,12.6,8,1,687,2020-01-01 00:00:00,82
0,1412423f-1ae2-490c-9388-abe72c15e0a0,MN,13,510,338-7120,0,1,21,315.6,105,208.9,71,260.1,123,12.1,3,3,688,2020-01-01 00:00:00,114
0,dd501e38-24cd-4086-8207-0ca154a9c1b1,CO,71,415,357-4265,0,0,0,277.5,104,131.8,121,126.9,101,8.2,2,1,689,2020-01-01 00:00:00,6
0,0eb1d8e1-4d2f-42ed-9dd2-13a0ab15456b,KS,88,415,398-8801,0,0,0,189.8,111,197.3,101,234.5,111,14.9,3,2,690,2020-01-01 00:00:00,24
0,91348c2a-b86a-4b88-a812-e39867e33beb,MS,137,510,346-2347,0,0,0,147.2,119,192.8,91,172.7,105,10.2,4,1,691,2020-01-01 00:00:00,172
0,7f8dc993-fe61-41cd-afbd-a88a458ab496,NE,82,408,343-2741,0,0,0,185.8,36,276.5,134,192.1,104,5.7,7,4,692,2020-01-01 00:00:00,34
0,c80f24c7-3cb6-414a-960a-e1e1d9a34c39,NJ,92,510,420-8242,0,1,29,155.4,110,188.5,104,254.9,118,8.0,4,3,693,2020-01-01 00:00:00,180
0,a7cbe799-4ad7-446b-8d10-07a1ce6d09f6,WI,165,510,402-7746,0,0,0,154.2,91,268.6,108,188.8,99,10.9,4,6,694,2020-01-01 00:00:00,142
0,c2933735-7d42-4389-8c0d-569eb5e712ae,MT,96,415,332-1494,0,0,0,97.6,98,105.5,118,220.2,105,11.6,9,1,695,2020-01-01 00:00:00,146
0,d2d3407d-24d3-4a49-9672-fb0047a99377,AR,156,415,388-6223,0,0,0,178.8,94,178.4,97,169.2,77,7.5,3,1,696,2020-01-01 00:00:00,29
0,019df7bc-9196-4107-867b-6104e5fe2f80,WA,63,408,404-9539,0,0,0,149.3,104,273.6,75,206.6,72,9.1,4,0,697,2020-01-01 00:00:00,185
0,c5f8750a-0613-42dd-887b-29aab89cee04,NH,37,415,341-7332,0,0,0,206.0,89,186.0,88,307.1,86,8.4,11,0,698,2020-01-01 00:00:00,183
0,46272761-9414-48d0-9cf9-d143d9fea50a,IA,98,415,338-7886,0,0,0,216.8,86,190.8,114,187.5,79,11.0,9,0,699,2020-01-01 00:00:00,185
0,6f772800-3a9f-49ed-a7ce-e94a47ebd650,WV,121,415,332-5596,0,0,0,103.3,110,129.1,82,167.1,113,10.7,3,0,700,2020-01-01 00:00:00,7
0,aad9b6d9-3c5d-4a01-be29-bc2ca76d6d44,RI,94,415,348-9945,0,0,0,139.4,95,159.1,92,128.2,129,7.7,3,0,701,2020-01-01 00:00:00,106
0,d022a71d-2eca-4ac6-80c4-29eb71dbc60f,KS,99,415,407-1896,0,0,0,191.2,110,163.9,102,243.6,114,14.1,3,1,702,2020-01-01 00:00:00,65
0,29af9d03-98d6-478a-99b0-3f14622bf328,MT,163,510,398-9408,0,1,23,160.0,104,189.4,64,229.9,118,10.4,7,1,703,2020-01-01 00:00:00,183
0,7ea0ec34-a0b6-47ab-99c4-9432790ac0da,MO,161,510,369-8005,0,0,0,221.7,95,193.0,82,194.1,113,6.5,4,3,704,2020-01-01 00:00:00,146
0,cf0fd4b5-9606-40c2-b5fb-76f5f62295f2,HI,99,415,346-2530,0,0,0,62.9,81,231.0,64,168.9,121,8.5,5,1,705,2020-01-01 00:00:00,104
0,25962915-4b48-4b6c-a7d4-d64b45e43fa2,CO,108,415,400-5984,0,0,0,215.6,78,195.3,119,194.4,65,3.6,5,1,706,2020-01-01 00:00:00,148
0,fce5ff02-5abd-4ec1-a71a-fb1592976d4a,CT,84,510,351-1007,0,1,42,165.3,97,223.5,118,260.8,72,7.6,7,3,707,2020-01-01 00:00:00,69
0,4299189e-1733-4273-8c59-13e6dce0d44a,ID,83,415,345-5980,1,1,32,94.7,111,154.4,98,200.4,109,10.6,6,2,708,2020-01-01 00:00:00,64
0,3efbb946-db6b-46ac-b1c3-c9021b16e73a,DC,139,510,368-8964,0,0,0,203.2,81,152.5,99,197.8,76,9.7,3,2,709,2020-01-01 00:00:00,34
0,a1b4cc45-cd1c-4b75-98e2-3a89ee43ed56,TN,69,510,358-1912,0,0,0,195.3,70,216.7,108,259.9,119,12.5,4,3,710,2020-01-01 00:00:00,100
0,06d1ff1a-3e67-4293-b3de-1191596a8e70,WY,129,510,379-3132,0,0,0,143.7,114,297.8,98,212.6,86,11.4,8,4,711,2020-01-01 00:00:00,138
0,e6e03315-8a12-486a-bdcd-3e43685be29f,MO,106,415,340-9910,0,0,0,114.4,104,78.3,101,232.7,78,0.0,0,2,712,2020-01-01 00:00:00,3
0,a4318bb2-07f1-468c-aa14-65443d095fb3,VA,158,415,396-2719,0,0,0,222.8,101,203.0,128,210.6,106,6.9,2,2,713,2020-01-01 00:00:00,40
0,8b54dad0-2a14-42ab-b958-89de11424483,SD,168,415,369-6204,0,1,22,175.9,70,211.7,105,174.5,81,7.3,5,2,714,2020-01-01 00:00:00,20
1,10c9c032-5050-4512-8d93-b11d804e6d0f,WV,115,510,420-9971,1,0,0,249.9,95,242.5,104,151.7,121,15.3,6,1,715,2020-01-01 00:00:00,30
0,f5b0cfbb-58aa-43e4-ac93-b0c25e12aea9,GA,57,408,410-3782,1,1,30,234.5,130,195.2,116,268.8,94,11.4,4,2,716,2020-01-01 00:00:00,155
0,f492d345-684f-4d1e-8ead-8ba1f8e83f55,AZ,67,415,404-4481,0,0,0,210.7,116,219.2,86,179.7,83,7.2,6,1,717,2020-01-01 00:00:00,199
0,978db225-8c85-433b-aabd-35191859a9f7,AK,127,408,383-9255,0,0,0,182.3,124,169.9,110,184.0,116,9.3,3,1,718,2020-01-01 00:00:00,131
0,57032e80-9047-4893-9a5c-06384b26ee0b,AK,78,510,418-9385,0,0,0,190.3,88,194.5,89,256.5,109,11.7,5,2,719,2020-01-01 00:00:00,189
0,dab5545b-f8bd-4c56-b280-d1ccc23dbb41,CT,100,415,360-9676,0,1,38,177.1,88,163.7,108,242.7,72,7.4,2,0,720,2020-01-01 00:00:00,132
1,264a5272-e5ee-40f1-ad51-66fcda164743,UT,103,510,327-3587,0,1,36,87.2,92,169.3,110,166.7,80,10.9,5,6,721,2020-01-01 00:00:00,90
0,dae6923a-dfe2-4458-936d-76a53043776d,KY,113,415,385-4715,0,0,0,215.6,96,193.4,127,105.4,115,13.5,3,1,722,2020-01-01 00:00:00,17
0,48836ef3-2b96-44c0-9e92-614a6abe2d26,MI,78,510,414-2695,0,0,0,137.4,109,237.6,49,206.7,136,14.0,11,3,723,2020-01-01 00:00:00,62
0,eedc425d-96e1-472e-935b-ec4bd6cd1d47,OR,129,510,331-5999,0,1,36,192.8,103,177.0,83,216.5,118,16.4,5,1,724,2020-01-01 00:00:00,125
0,5d1b9e4d-6fac-4f7a-8e77-3e9b1c8fcaa1,TN,57,510,337-7739,0,0,0,149.3,100,200.2,110,231.7,101,11.9,3,2,725,2020-01-01 00:00:00,86
0,236ffe3e-4440-4a90-90e2-124088606a99,WV,82,408,388-6658,0,0,0,143.7,116,170.7,99,287.7,95,7.8,5,1,726,2020-01-01 00:00:00,116
0,de743f46-1329-4e64-8ea2-b30607d11a56,NJ,64,415,405-6943,0,0,0,224.8,111,190.0,101,221.4,110,9.2,2,1,727,2020-01-01 00:00:00,70
0,d2c7225a-14f0-4e22-bd46-ea2fe84c040e,MS,86,510,382-4084,0,1,39,261.2,122,214.2,101,154.9,101,12.7,5,2,728,2020-01-01 00:00:00,127
0,ee19346f-56a8-4536-8c04-99d95aa046ee,ME,151,415,352-8249,0,1,26,196.5,98,175.8,111,221.8,124,13.4,5,0,729,2020-01-01 00:00:00,24
1,b37f24a0-5ca8-4de1-aa89-f2d4b7613e57,WY,94,510,353-8363,0,0,0,271.2,105,202.6,105,221.6,51,11.5,3,3,730,2020-01-01 00:00:00,27
0,67ee264e-9a1e-44a0-a9c7-50065c56b885,WY,90,415,416-2825,0,0,0,207.2,121,292.5,104,226.3,103,8.0,1,2,731,2020-01-01 00:00:00,160
0,fe17a32b-51b8-4566-8844-06169728ab7c,IN,48,510,342-6696,0,0,0,300.4,94,133.2,103,197.4,94,7.2,5,2,732,2020-01-01 00:00:00,74
0,7ed78673-7da8-4290-8058-56d5aa84cd34,NM,85,408,338-9210,0,1,37,229.6,123,132.3,90,211.9,76,9.5,8,2,733,2020-01-01 00:00:00,88
0,96c39c3a-ca1d-486e-8167-60ff7493b87a,NJ,93,415,328-1768,1,1,20,187.5,110,169.8,94,175.3,127,12.1,4,1,734,2020-01-01 00:00:00,170
0,27e2a3ae-59fe-426f-8d27-2ed6a7e5719c,DC,169,415,406-5870,1,0,0,57.1,98,199.7,78,274.7,103,6.5,6,3,735,2020-01-01 00:00:00,137
1,1555d0b2-4f74-4acf-93fd-2e5ab122149b,UT,68,415,398-3834,0,0,0,162.1,86,155.0,86,189.7,87,11.0,9,5,736,2020-01-01 00:00:00,34
1,2492c37a-e0b3-414d-bdc8-f4d73b254e05,KY,91,415,330-7754,1,0,0,145.0,89,175.8,102,223.7,151,16.7,3,2,737,2020-01-01 00:00:00,117
0,ee3d34ae-faac-44ac-87e1-5e5e5312630c,KS,68,510,414-9054,0,0,0,159.5,123,240.8,93,210.3,76,11.4,3,1,738,2020-01-01 00:00:00,159
0,0dbab8ae-1e79-467a-aae3-294ef887c0c1,MI,101,510,350-2832,0,0,0,190.7,72,208.6,103,203.8,111,8.8,8,1,739,2020-01-01 00:00:00,35
0,445f07b9-51ef-4d3b-a2f9-8b0082e06752,UT,67,510,414-9027,0,1,20,230.6,40,189.1,58,162.2,115,9.4,2,1,740,2020-01-01 00:00:00,20
0,a41c60ed-e977-4908-a416-31e96ffd3633,NE,66,415,337-1225,0,0,0,34.0,133,278.6,61,129.6,120,11.5,3,0,741,2020-01-01 00:00:00,180
0,34d3a91a-9f8c-4a2c-a86c-8723a6cec2f9,FL,116,415,394-6577,0,1,17,193.4,112,240.6,131,248.1,98,11.4,3,5,742,2020-01-01 00:00:00,51
0,69d84398-7a92-40ef-8f9c-c90ebcee804b,LA,158,408,359-6995,0,0,0,202.0,126,163.5,86,195.4,84,10.4,6,1,743,2020-01-01 00:00:00,100
0,f20c8bcf-bcbf-43fc-a7fb-04671c1ecffc,MT,78,415,377-7561,0,0,0,191.7,122,241.4,88,203.5,86,9.1,5,1,744,2020-01-01 00:00:00,122
0,570303de-3aed-4d5f-94f1-6b5ea509ba7e,WA,119,415,380-6631,0,1,26,161.3,97,250.3,110,142.4,92,6.6,8,1,745,2020-01-01 00:00:00,66
0,0a325043-bba4-40e5-8799-6985025d7196,MI,120,415,390-8876,0,0,0,150.6,85,119.0,128,232.9,123,6.4,2,1,746,2020-01-01 00:00:00,81
0,e01df813-1ebf-401d-b699-b2b891620cfe,KY,155,510,413-2201,0,0,0,184.6,102,196.0,117,226.5,122,7.8,1,1,747,2020-01-01 00:00:00,9
0,bc7137a4-e551-4935-a1f0-37114c206b46,LA,106,408,374-2073,0,0,0,220.7,120,270.2,95,121.6,113,8.7,5,1,748,2020-01-01 00:00:00,38
0,7fbf9739-dcf7-445a-93d9-3357ac9b7209,NM,87,510,417-1272,1,0,0,167.3,119,198.5,119,133.1,88,11.0,6,1,749,2020-01-01 00:00:00,80
0,1acc6709-e18b-4d3b-a1ad-32573cd524f7,AL,146,415,358-1129,0,1,32,154.0,80,185.5,91,148.2,107,8.2,4,3,750,2020-01-01 00:00:00,12
0,5217b2b9-86fc-4ea0-aa7a-ef00e92f94b1,MO,101,415,394-1211,0,1,29,121.1,116,186.4,100,241.7,75,10.1,6,0,751,2020-01-01 00:00:00,50
0,0fb77279-b5bd-44ba-bc4e-b58f67b1028b,CO,22,510,327-1319,0,1,23,182.1,94,164.6,59,128.8,102,12.7,4,3,752,2020-01-01 00:00:00,42
0,7c2d33a1-0ae7-4162-8199-045e66ab0d31,TX,90,415,399-4413,0,0,0,109.6,88,137.6,108,159.7,121,11.0,5,2,753,2020-01-01 00:00:00,184
0,bd69940d-c749-4644-9976-02b216d83ad6,NY,41,415,393-9985,0,0,0,209.9,105,121.9,105,253.7,104,9.6,4,1,754,2020-01-01 00:00:00,22
0,5617e491-3a7d-400f-bc57-07e78ec43796,OR,69,415,401-8377,0,0,0,167.5,76,242.1,92,101.2,103,11.4,4,2,755,2020-01-01 00:00:00,34
0,4bb535b5-8aaf-4d05-bb25-418955d2016f,WY,33,415,331-3202,0,0,0,213.9,88,239.8,119,148.7,71,9.8,14,2,756,2020-01-01 00:00:00,106
0,37b065b0-ce64-4d92-af86-40d6d27be058,UT,112,415,358-5953,0,0,0,115.8,108,243.3,111,184.6,78,13.1,5,1,757,2020-01-01 00:00:00,79
0,bfe25831-096e-4ef7-b65d-5506b1e2caf1,LA,108,510,380-7624,0,1,30,276.6,99,220.1,113,177.9,95,9.8,6,2,758,2020-01-01 00:00:00,140
0,2dc5a8da-f594-4ae2-8680-cacdac2f8263,NV,136,415,416-5261,0,1,21,179.4,88,181.1,97,320.7,120,9.5,4,2,759,2020-01-01 00:00:00,158
0,5d4eac61-4f01-4de8-b248-951008c0540e,NC,128,510,417-5067,0,0,0,187.3,84,270.8,95,206.4,68,10.1,5,1,760,2020-01-01 00:00:00,79
0,a34b82a1-458d-4dc2-bcf9-500cc93dffb8,NC,27,408,345-6515,0,0,0,201.2,128,227.2,100,145.8,91,8.4,3,2,761,2020-01-01 00:00:00,98
0,faafc933-0005-4377-befd-7ce283dbfcbb,WY,161,415,406-1349,1,0,0,189.6,78,267.4,117,184.5,137,1.3,6,1,762,2020-01-01 00:00:00,53
0,d267fa5f-a17e-4a02-8ab3-db6d19edf9e2,TN,33,415,360-9038,0,1,35,186.8,124,261.0,69,317.8,103,15.0,5,0,763,2020-01-01 00:00:00,153
